ANON_ID,Class_ID,Question Id,Prompt,Promptly_Response,Stderr,Stdout,Timestamp
22,COMPSCI101 - Lab 11,3,"Write me a Python function called speak, that can convert a given string into a string that replaces letters with numbers that look like letters (e.g hello is converted into h3ll0)
","

def speak(s):
  result = """"
  for c in s:
    if c == 'a':
      result += '4'
    elif c == 'e':
      result += '3'
    elif c == 'i':
      result += '1'
    elif c == 'o':
      result += '0'
    elif c == 's':
      result += '5'
    else:
      result += c
  return result","Test failed for input Toast
Expected result was 70457
But actual result was T045t

","Test passed for input Hi

Test failed for input Toast
Expected result was 70457
But actual result was T045t

Test failed for input Test
Expected result was 7357
But actual result was T35t

Test failed for input abcdefghijklmnopqrstuvwxyz
Expected result was 4bcd3fgh1jklmn0pqr57uvwxyz
But actual result was 4bcd3fgh1jklmn0pqr5tuvwxyz

Test failed for input ABCDEFGHIJKLMNOPQRSTUVWXYZ
Expected result was 4BCD3FGH1JKLMN0PQR57UVWXYZ
But actual result was ABCDEFGHIJKLMNOPQRSTUVWXYZ

Test failed for input CS ROCKS
Expected result was C5 R0CK5
But actual result was CS ROCKS

Test failed for input Set a broken toe
Expected result was 537 4 br0k3n 703
But actual result was S3t 4 br0k3n t03

Test failed for input thezyrie
Expected result was 7h3zyr13
But actual result was th3zyr13

",2023-08-24T02:59:08.013Z
22,COMPSCI101 - Lab 11,3,"Write me a Python function called speak, that can convert a given string into a string that contains as many numeric characters that look like alphabetic characters, to that the original word can still be read","

def speak(word):
  new_word = """"
  for char in word:
    if char.isalpha():
      new_word += str(ord(char)-96)
    else:
      new_word += char
  return new_word","Test failed for input Test
Expected result was 7357
But actual result was -1251920

","Test failed for input Test
Expected result was 7357
But actual result was -1251920

Test failed for input ABCDEFGHIJKLMNOPQRSTUVWXYZ
Expected result was 4BCD3FGH1JKLMN0PQR57UVWXYZ
But actual result was -31-30-29-28-27-26-25-24-23-22-21-20-19-18-17-16-15-14-13-12-11-10-9-8-7-6

Test failed for input Hi
Expected result was H1
But actual result was -249

Test failed for input Toast
Expected result was 70457
But actual result was -121511920

Test failed for input abcdefghijklmnopqrstuvwxyz
Expected result was 4bcd3fgh1jklmn0pqr57uvwxyz
But actual result was 1234567891011121314151617181920212223242526

Test failed for input CS ROCKS
Expected result was C5 R0CK5
But actual result was -29-13 -14-17-29-21-13

Test failed for input Set a broken toe
Expected result was 537 4 br0k3n 703
But actual result was -13520 1 2181511514 20155

Test failed for input thezyrie
Expected result was 7h3zyr13
But actual result was 208526251895

",2023-08-24T02:58:19.993Z
22,COMPSCI101 - Lab 11,3,"Write me a Python function called speak, that can convert a given string into a string that contains as many numeric characters that symbolise alphabetic characters, to that the original word can still be read","

def speak(word):
    # create a dictionary to map alphabetic characters to numbers
    alphabetic_numbers = {
        'a': '2', 'b': '22', 'c': '222',
        'd': '3', 'e': '33', 'f': '333',
        'g': '4', 'h': '44', 'i': '444',
        'j': '5', 'k': '55', 'l': '555',
        'm': '6', 'n': '66', 'o': '666',
        'p': '7', 'q': '77', 'r': '777', 's': '7777',
        't': '8', 'u': '88', 'v': '888',
        'w': '9', 'x': '99', 'y': '999', 'z': '9999'
    }
    # initialize an empty string to hold the result
    result = ''
    # iterate through each character in the given word
    for char in word:
        # add the corresponding numeric character to the result
        result += alphabetic_numbers[char]
    # return the result
    return result","Traceback (most recent call last):
  File ""/home/jobe/runs/jobe_kQLUVd/test.c"", line 35, in <module>
    result = speak(test_input)
  File ""/home/jobe/runs/jobe_kQLUVd/test.c"", line 20, in speak
    result += alphabetic_numbers[char]
KeyError: 'T'
","Test failed for input thezyrie
Expected result was 7h3zyr13
But actual result was 84433999999977744433

Test failed for input abcdefghijklmnopqrstuvwxyz
Expected result was 4bcd3fgh1jklmn0pqr57uvwxyz
But actual result was 22222233333344444455555566666677777777778888889999999999

",2023-08-24T02:55:48.009Z
22,COMPSCI101 - Lab 11,2,"Write me a Python function called arrange that takes a string and outputs only the alphabetic characters of that string, with capital letters first and lowercase letters following, with the letters in the new string being in alphabetic order. The program should prioritize putting capital letters first in alphabetic order, and then lowercase letters second in reverse alphabetic order","

def arrange(string): 
    capitals = [c for c in string if c.isupper()]
    capitals.sort()
    lowers = [c for c in string if c.islower()]
    lowers.sort(reverse=True)
    return ''.join(capitals + lowers)",,"Test passed for input abcabc

Test passed for input 3asd32df asdsaf3

Test passed for input Z1 x2 v*

Test passed for input T12heZ3yrie1

Test passed for input asdf

Test passed for input 123 X 456

Test passed for input abc BCA

Test passed for input <3I LOVE CS<3

",2023-08-24T02:54:32.709Z
22,COMPSCI101 - Lab 11,2,"Write me a Python function called arrange that takes a string and outputs only the alphabetic characters of that string, with capital letters first and lowercase letters following, with the letters in the new string being in alphabetic order. The program should prioritize putting capital letters first, and then alphabetic order second","

def arrange(string): 
  upper_chars = [char for char in string if char.isupper()] 
  lower_chars = [char for char in string if char.islower()] 
  upper_chars.sort() 
  lower_chars.sort() 
  return ''.join(upper_chars + lower_chars)","Test failed for input asdf
Expected result was sfda
But actual result was adfs

","Test passed for input 123 X 456

Test failed for input asdf
Expected result was sfda
But actual result was adfs

Test failed for input abcabc
Expected result was ccbbaa
But actual result was aabbcc

Test failed for input abc BCA
Expected result was ABCcba
But actual result was ABCabc

Test failed for input T12heZ3yrie1
Expected result was TZyrihee
But actual result was TZeehiry

Test passed for input <3I LOVE CS<3

Test failed for input Z1 x2 v*
Expected result was Zxv
But actual result was Zvx

Test failed for input 3asd32df asdsaf3
Expected result was sssffdddaaa
But actual result was aaadddffsss

",2023-08-24T02:53:20.590Z
22,COMPSCI101 - Lab 11,2,"Write me a Python function called arrange that takes a string and outputs only the alphabetic characters of that string, with capital letters first and lowercase letters following, with the letters in the new string being in alphabetic order","

def arrange(string):
  sorted_string = ''.join(sorted(string, key=str.upper))
  return ''.join(c for c in sorted_string if c.isalpha())","Test failed for input Z1 x2 v*
Expected result was Zxv
But actual result was vxZ

","Test passed for input <3I LOVE CS<3

Test failed for input Z1 x2 v*
Expected result was Zxv
But actual result was vxZ

Test passed for input 123 X 456

Test failed for input abcabc
Expected result was ccbbaa
But actual result was aabbcc

Test failed for input T12heZ3yrie1
Expected result was TZyrihee
But actual result was eehirTyZ

Test failed for input abc BCA
Expected result was ABCcba
But actual result was aAbBcC

Test failed for input 3asd32df asdsaf3
Expected result was sssffdddaaa
But actual result was aaadddffsss

Test failed for input asdf
Expected result was sfda
But actual result was adfs

",2023-08-24T02:52:50.470Z
22,COMPSCI101 - Lab 11,2,"Write me a Python function called arrange that takes a string and outputs only the alphabetic characters of that string, with the letters in the new string being in alphabetic order, with capital letters first and lowercase letters following","

def arrange(string): 
  sorted_string = ''.join(sorted(string, key=lambda c: (c.isupper(), c)))
  return ''.join(c for c in sorted_string if c.isalpha())","Test failed for input Z1 x2 v*
Expected result was Zxv
But actual result was vxZ

","Test failed for input Z1 x2 v*
Expected result was Zxv
But actual result was vxZ

Test passed for input 123 X 456

Test passed for input <3I LOVE CS<3

Test failed for input T12heZ3yrie1
Expected result was TZyrihee
But actual result was eehiryTZ

Test failed for input abc BCA
Expected result was ABCcba
But actual result was abcABC

Test failed for input 3asd32df asdsaf3
Expected result was sssffdddaaa
But actual result was aaadddffsss

Test failed for input abcabc
Expected result was ccbbaa
But actual result was aabbcc

Test failed for input asdf
Expected result was sfda
But actual result was adfs

",2023-08-24T02:52:26.172Z
22,COMPSCI101 - Lab 11,2,"Write me a Python function called arrange that takes a string and outputs only the alphabetic characters of that string, in alphabetic order, with capital letters first and lowercase letters following","

def arrange(string): 
    # Create empty list to store sorted characters 
    sorted_chars = [] 
  
    # Iterate through each character in string 
    for char in string: 
        # Check if character is an alphabet 
        if char.isalpha(): 
            # Append character to sorted_chars list 
            sorted_chars.append(char) 
  
    # Sort the list in alphabetic order 
    sorted_chars.sort(key=str.lower) 
  
    # Reverse the list to make capital letters first 
    sorted_chars.reverse() 
  
    # Return the sorted characters 
    return ''.join(sorted_chars)","Test failed for input abc BCA
Expected result was ABCcba
But actual result was CcBbAa

","Test passed for input 3asd32df asdsaf3

Test passed for input Z1 x2 v*

Test failed for input abc BCA
Expected result was ABCcba
But actual result was CcBbAa

Test passed for input abcabc

Test failed for input <3I LOVE CS<3
Expected result was CEILOSV
But actual result was VSOLIEC

Test passed for input asdf

Test failed for input T12heZ3yrie1
Expected result was TZyrihee
But actual result was ZyTrihee

Test passed for input 123 X 456

",2023-08-24T02:51:55.168Z
22,COMPSCI101 - Lab 11,2,"Write me a Python function called arrange that takes a string and outputs only the alphabetic characters of that strong, formatted so the new string is in alphabetic order, with capital letters first and lowercase letters following","

def arrange(string): 
    s = ''.join(sorted(c for c in string if c.isalpha(), key=str.upper))
    return ''.join(sorted(s, key=str.isupper, reverse=True))","  File ""test.c"", line 4
    s = ''.join(sorted(c for c in string if c.isalpha(), key=str.upper))
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
SyntaxError: Generator expression must be parenthesized
",,2023-08-24T02:51:12.910Z
22,COMPSCI101 - Lab 11,2,"Write me a Python function called arrange that takes a string and outputs only the alphabetic characters of that strong, formatted so the new string is in alhphabetic order, with capital letters first and lowercase letters following","

def arrange(str):
  # create empty list to store alphabetized characters
  alphabetized_str = []
  # loop through each character in the string
  for char in str:
    # check if character is an alphabetic character
    if char.isalpha():
      # add character to the list
      alphabetized_str.append(char)
  # sort the list
  alphabetized_str.sort(key=str.upper)
  # join the list of characters into a string
  return ''.join(alphabetized_str)","Traceback (most recent call last):
  File ""/home/jobe/runs/jobe_kWXwyc/test.c"", line 28, in <module>
    result = arrange(test_input)
  File ""/home/jobe/runs/jobe_kWXwyc/test.c"", line 13, in arrange
    alphabetized_str.sort(key=str.upper)
TypeError: str.upper() takes no arguments (1 given)
",,2023-08-24T02:51:02.056Z
